Validation Loss: 0.1413
Validation PSNR: 13.4258
Validation SSIM: 0.0523
Time taken for epoch 1: 48.1163 seconds
----------
epoch 2/100
Step 48/66, Charbonnier Loss: 0.0951, Pixel Loss: 0.0951, Combined Loss: 0.1902, Gradient Norm: 0.1543, Step time: 0.5221 sec
Step 49/66, Charbonnier Loss: 0.0952, Pixel Loss: 0.0952, Combined Loss: 0.1905, Gradient Norm: 0.2542, Step time: 0.5262 sec
Step 50/66, Charbonnier Loss: 0.0953, Pixel Loss: 0.0953, Combined Loss: 0.1905, Gradient Norm: 0.1347, Step time: 0.5272 sec
Step 51/66, Charbonnier Loss: 0.0954, Pixel Loss: 0.0954, Combined Loss: 0.1907, Gradient Norm: 0.1010, Step time: 0.5247 sec
Step 52/66, Charbonnier Loss: 0.0956, Pixel Loss: 0.0956, Combined Loss: 0.1912, Gradient Norm: 0.1959, Step time: 0.5301 sec
Step 53/66, Charbonnier Loss: 0.0944, Pixel Loss: 0.0944, Combined Loss: 0.1888, Gradient Norm: 0.1724, Step time: 0.5253 sec
Step 54/66, Charbonnier Loss: 0.0945, Pixel Loss: 0.0945, Combined Loss: 0.1891, Gradient Norm: 0.0372, Step time: 0.5243 sec
Step 55/66, Charbonnier Loss: 0.0951, Pixel Loss: 0.0951, Combined Loss: 0.1902, Gradient Norm: 0.1091, Step time: 0.5260 sec
Step 56/66, Charbonnier Loss: 0.0958, Pixel Loss: 0.0958, Combined Loss: 0.1916, Gradient Norm: 0.1661, Step time: 0.5260 sec
Step 57/66, Charbonnier Loss: 0.0952, Pixel Loss: 0.0952, Combined Loss: 0.1905, Gradient Norm: 0.1269, Step time: 0.5240 sec
Step 58/66, Charbonnier Loss: 0.0956, Pixel Loss: 0.0956, Combined Loss: 0.1913, Gradient Norm: 0.0538, Step time: 0.5264 sec
Step 59/66, Charbonnier Loss: 0.0950, Pixel Loss: 0.0950, Combined Loss: 0.1900, Gradient Norm: 0.1730, Step time: 0.5259 sec
Step 60/66, Charbonnier Loss: 0.0954, Pixel Loss: 0.0954, Combined Loss: 0.1908, Gradient Norm: 0.1862, Step time: 0.5255 sec
Step 61/66, Charbonnier Loss: 0.0946, Pixel Loss: 0.0946, Combined Loss: 0.1891, Gradient Norm: 0.1105, Step time: 0.5259 sec
Step 62/66, Charbonnier Loss: 0.0957, Pixel Loss: 0.0957, Combined Loss: 0.1913, Gradient Norm: 0.0697, Step time: 0.5270 sec
Step 63/66, Charbonnier Loss: 0.0954, Pixel Loss: 0.0954, Combined Loss: 0.1908, Gradient Norm: 0.1321, Step time: 0.5248 sec
Step 64/66, Charbonnier Loss: 0.0955, Pixel Loss: 0.0955, Combined Loss: 0.1910, Gradient Norm: 0.0893, Step time: 0.5257 sec
Step 65/66, Charbonnier Loss: 0.0954, Pixel Loss: 0.0954, Combined Loss: 0.1908, Gradient Norm: 0.0719, Step time: 0.5263 sec
Step 66/66, Charbonnier Loss: 0.0952, Pixel Loss: 0.0952, Combined Loss: 0.1905, Gradient Norm: 0.0481, Step time: 0.2119 sec
Epoch 17 average loss: 0.1909
Validation Loss: 0.0948
Validation PSNR: 16.3600
Validation SSIM: 0.1055
Time taken for epoch 17: 49.6877 seconds
----------
epoch 18/100
Step 1/66, Charbonnier Loss: 0.0944, Pixel Loss: 0.0944, Combined Loss: 0.1887, Gradient Norm: 0.0821, Step time: 0.5273 sec
Step 2/66, Charbonnier Loss: 0.0952, Pixel Loss: 0.0952, Combined Loss: 0.1904, Gradient Norm: 0.0760, Step time: 0.5259 sec
Step 3/66, Charbonnier Loss: 0.0953, Pixel Loss: 0.0953, Combined Loss: 0.1907, Gradient Norm: 0.0578, Step time: 0.5242 sec
Step 4/66, Charbonnier Loss: 0.0955, Pixel Loss: 0.0955, Combined Loss: 0.1910, Gradient Norm: 0.0345, Step time: 0.5239 sec
Step 5/66, Charbonnier Loss: 0.0947, Pixel Loss: 0.0947, Combined Loss: 0.1895, Gradient Norm: 0.0518, Step time: 0.5255 sec
Step 6/66, Charbonnier Loss: 0.0953, Pixel Loss: 0.0953, Combined Loss: 0.1907, Gradient Norm: 0.0915, Step time: 0.5228 sec
Step 7/66, Charbonnier Loss: 0.0948, Pixel Loss: 0.0948, Combined Loss: 0.1897, Gradient Norm: 0.0962, Step time: 0.5217 sec
Step 8/66, Charbonnier Loss: 0.0946, Pixel Loss: 0.0946, Combined Loss: 0.1893, Gradient Norm: 0.0596, Step time: 0.5240 sec
Step 9/66, Charbonnier Loss: 0.0945, Pixel Loss: 0.0945, Combined Loss: 0.1890, Gradient Norm: 0.0153, Step time: 0.5244 sec
Step 10/66, Charbonnier Loss: 0.0954, Pixel Loss: 0.0954, Combined Loss: 0.1908, Gradient Norm: 0.0630, Step time: 0.5211 sec
Step 11/66, Charbonnier Loss: 0.0961, Pixel Loss: 0.0961, Combined Loss: 0.1921, Gradient Norm: 0.0790, Step time: 0.5244 sec
Step 12/66, Charbonnier Loss: 0.0950, Pixel Loss: 0.0950, Combined Loss: 0.1899, Gradient Norm: 0.0546, Step time: 0.5242 sec
Step 13/66, Charbonnier Loss: 0.0946, Pixel Loss: 0.0946, Combined Loss: 0.1892, Gradient Norm: 0.0210, Step time: 0.5230 sec
Step 14/66, Charbonnier Loss: 0.0955, Pixel Loss: 0.0955, Combined Loss: 0.1910, Gradient Norm: 0.0679, Step time: 0.5224 sec
Step 15/66, Charbonnier Loss: 0.0939, Pixel Loss: 0.0939, Combined Loss: 0.1878, Gradient Norm: 0.0693, Step time: 0.5223 sec
Step 16/66, Charbonnier Loss: 0.0950, Pixel Loss: 0.0950, Combined Loss: 0.1899, Gradient Norm: 0.0415, Step time: 0.5233 sec
Step 17/66, Charbonnier Loss: 0.0953, Pixel Loss: 0.0953, Combined Loss: 0.1906, Gradient Norm: 0.0280, Step time: 0.5237 sec
Step 18/66, Charbonnier Loss: 0.0946, Pixel Loss: 0.0946, Combined Loss: 0.1893, Gradient Norm: 0.0338, Step time: 0.5231 sec
Step 19/66, Charbonnier Loss: 0.0948, Pixel Loss: 0.0948, Combined Loss: 0.1897, Gradient Norm: 0.0358, Step time: 0.5219 sec
Step 20/66, Charbonnier Loss: 0.0948, Pixel Loss: 0.0948, Combined Loss: 0.1895, Gradient Norm: 0.0341, Step time: 0.5242 sec
Step 21/66, Charbonnier Loss: 0.0948, Pixel Loss: 0.0948, Combined Loss: 0.1896, Gradient Norm: 0.0907, Step time: 0.5265 sec
Step 22/66, Charbonnier Loss: 0.0946, Pixel Loss: 0.0946, Combined Loss: 0.1891, Gradient Norm: 0.1318, Step time: 0.5253 sec
Step 23/66, Charbonnier Loss: 0.0947, Pixel Loss: 0.0947, Combined Loss: 0.1894, Gradient Norm: 0.1070, Step time: 0.5219 sec
Step 24/66, Charbonnier Loss: 0.0941, Pixel Loss: 0.0941, Combined Loss: 0.1882, Gradient Norm: 0.0303, Step time: 0.5262 sec
Step 25/66, Charbonnier Loss: 0.0945, Pixel Loss: 0.0945, Combined Loss: 0.1890, Gradient Norm: 0.0847, Step time: 0.5274 sec
Step 26/66, Charbonnier Loss: 0.0954, Pixel Loss: 0.0954, Combined Loss: 0.1909, Gradient Norm: 0.1610, Step time: 0.5269 sec
Step 27/66, Charbonnier Loss: 0.0945, Pixel Loss: 0.0945, Combined Loss: 0.1890, Gradient Norm: 0.1705, Step time: 0.5257 sec
Step 28/66, Charbonnier Loss: 0.0946, Pixel Loss: 0.0946, Combined Loss: 0.1892, Gradient Norm: 0.1003, Step time: 0.5260 sec
Step 29/66, Charbonnier Loss: 0.0948, Pixel Loss: 0.0948, Combined Loss: 0.1896, Gradient Norm: 0.0191, Step time: 0.5234 sec
Step 30/66, Charbonnier Loss: 0.0949, Pixel Loss: 0.0949, Combined Loss: 0.1898, Gradient Norm: 0.1088, Step time: 0.5264 sec
Step 31/66, Charbonnier Loss: 0.0950, Pixel Loss: 0.0950, Combined Loss: 0.1900, Gradient Norm: 0.1653, Step time: 0.5244 sec
Step 32/66, Charbonnier Loss: 0.0948, Pixel Loss: 0.0948, Combined Loss: 0.1895, Gradient Norm: 0.1517, Step time: 0.5250 sec
Step 33/66, Charbonnier Loss: 0.0948, Pixel Loss: 0.0948, Combined Loss: 0.1896, Gradient Norm: 0.0738, Step time: 0.5256 sec
Step 34/66, Charbonnier Loss: 0.0942, Pixel Loss: 0.0942, Combined Loss: 0.1884, Gradient Norm: 0.0551, Step time: 0.5220 sec
Step 35/66, Charbonnier Loss: 0.0945, Pixel Loss: 0.0945, Combined Loss: 0.1890, Gradient Norm: 0.1260, Step time: 0.5252 sec
Step 36/66, Charbonnier Loss: 0.0951, Pixel Loss: 0.0951, Combined Loss: 0.1902, Gradient Norm: 0.1325, Step time: 0.5233 sec
Step 37/66, Charbonnier Loss: 0.0945, Pixel Loss: 0.0945, Combined Loss: 0.1890, Gradient Norm: 0.0827, Step time: 0.5239 sec
Step 38/66, Charbonnier Loss: 0.0943, Pixel Loss: 0.0943, Combined Loss: 0.1887, Gradient Norm: 0.0499, Step time: 0.5245 sec
Step 39/66, Charbonnier Loss: 0.0957, Pixel Loss: 0.0957, Combined Loss: 0.1915, Gradient Norm: 0.1042, Step time: 0.5250 sec
Step 40/66, Charbonnier Loss: 0.0938, Pixel Loss: 0.0938, Combined Loss: 0.1875, Gradient Norm: 0.1421, Step time: 0.5215 sec
Step 41/66, Charbonnier Loss: 0.0950, Pixel Loss: 0.0950, Combined Loss: 0.1899, Gradient Norm: 0.1448, Step time: 0.5264 sec
Step 42/66, Charbonnier Loss: 0.0949, Pixel Loss: 0.0949, Combined Loss: 0.1897, Gradient Norm: 0.0854, Step time: 0.5234 sec
Step 43/66, Charbonnier Loss: 0.0943, Pixel Loss: 0.0943, Combined Loss: 0.1885, Gradient Norm: 0.0299, Step time: 0.5276 sec
Step 44/66, Charbonnier Loss: 0.0950, Pixel Loss: 0.0950, Combined Loss: 0.1900, Gradient Norm: 0.0941, Step time: 0.5254 sec
Step 45/66, Charbonnier Loss: 0.0950, Pixel Loss: 0.0950, Combined Loss: 0.1900, Gradient Norm: 0.1310, Step time: 0.5267 sec
Step 46/66, Charbonnier Loss: 0.0944, Pixel Loss: 0.0944, Combined Loss: 0.1889, Gradient Norm: 0.1085, Step time: 0.5248 sec
Step 47/66, Charbonnier Loss: 0.0949, Pixel Loss: 0.0949, Combined Loss: 0.1898, Gradient Norm: 0.0418, Step time: 0.5280 sec
Step 48/66, Charbonnier Loss: 0.0942, Pixel Loss: 0.0942, Combined Loss: 0.1884, Gradient Norm: 0.0527, Step time: 0.5280 sec
Step 49/66, Charbonnier Loss: 0.0950, Pixel Loss: 0.0950, Combined Loss: 0.1899, Gradient Norm: 0.1294, Step time: 0.5251 sec
Step 50/66, Charbonnier Loss: 0.0941, Pixel Loss: 0.0941, Combined Loss: 0.1882, Gradient Norm: 0.1345, Step time: 0.5250 sec
Step 51/66, Charbonnier Loss: 0.0948, Pixel Loss: 0.0948, Combined Loss: 0.1897, Gradient Norm: 0.1017, Step time: 0.5252 sec
Step 52/66, Charbonnier Loss: 0.0947, Pixel Loss: 0.0947, Combined Loss: 0.1893, Gradient Norm: 0.0203, Step time: 0.5234 sec
Step 53/66, Charbonnier Loss: 0.0957, Pixel Loss: 0.0957, Combined Loss: 0.1913, Gradient Norm: 0.0868, Step time: 0.5275 sec
Step 54/66, Charbonnier Loss: 0.0950, Pixel Loss: 0.0950, Combined Loss: 0.1900, Gradient Norm: 0.1220, Step time: 0.5271 sec
Step 55/66, Charbonnier Loss: 0.0945, Pixel Loss: 0.0945, Combined Loss: 0.1891, Gradient Norm: 0.1164, Step time: 0.5267 sec
Step 56/66, Charbonnier Loss: 0.0949, Pixel Loss: 0.0949, Combined Loss: 0.1899, Gradient Norm: 0.0352, Step time: 0.5243 sec
Step 57/66, Charbonnier Loss: 0.0953, Pixel Loss: 0.0953, Combined Loss: 0.1906, Gradient Norm: 0.0840, Step time: 0.5244 sec
Step 58/66, Charbonnier Loss: 0.0949, Pixel Loss: 0.0949, Combined Loss: 0.1899, Gradient Norm: 0.1454, Step time: 0.5246 sec
Step 59/66, Charbonnier Loss: 0.0947, Pixel Loss: 0.0947, Combined Loss: 0.1895, Gradient Norm: 0.1662, Step time: 0.5265 sec
Step 60/66, Charbonnier Loss: 0.0955, Pixel Loss: 0.0955, Combined Loss: 0.1909, Gradient Norm: 0.1323, Step time: 0.5228 sec
Step 61/66, Charbonnier Loss: 0.0951, Pixel Loss: 0.0951, Combined Loss: 0.1902, Gradient Norm: 0.0398, Step time: 0.5273 sec
Step 62/66, Charbonnier Loss: 0.0947, Pixel Loss: 0.0947, Combined Loss: 0.1894, Gradient Norm: 0.0716, Step time: 0.5251 sec
Step 63/66, Charbonnier Loss: 0.0950, Pixel Loss: 0.0950, Combined Loss: 0.1900, Gradient Norm: 0.1283, Step time: 0.5225 sec
Step 64/66, Charbonnier Loss: 0.0946, Pixel Loss: 0.0946, Combined Loss: 0.1892, Gradient Norm: 0.1455, Step time: 0.5237 sec
Step 65/66, Charbonnier Loss: 0.0950, Pixel Loss: 0.0950, Combined Loss: 0.1899, Gradient Norm: 0.1214, Step time: 0.5264 sec
Step 66/66, Charbonnier Loss: 0.0955, Pixel Loss: 0.0955, Combined Loss: 0.1911, Gradient Norm: 0.0618, Step time: 0.2121 sec
Epoch 18 average loss: 0.1897
Validation Loss: 0.0943
Validation PSNR: 16.3854
Validation SSIM: 0.1063
Time taken for epoch 18: 49.7836 seconds
----------
epoch 19/100
Step 1/66, Charbonnier Loss: 0.0941, Pixel Loss: 0.0941, Combined Loss: 0.1882, Gradient Norm: 0.0329, Step time: 0.5249 sec
Step 2/66, Charbonnier Loss: 0.0946, Pixel Loss: 0.0946, Combined Loss: 0.1892, Gradient Norm: 0.0559, Step time: 0.5218 sec
Step 3/66, Charbonnier Loss: 0.0948, Pixel Loss: 0.0948, Combined Loss: 0.1897, Gradient Norm: 0.1055, Step time: 0.5268 sec
Step 4/66, Charbonnier Loss: 0.0940, Pixel Loss: 0.0940, Combined Loss: 0.1881, Gradient Norm: 0.1151, Step time: 0.5229 sec
Step 5/66, Charbonnier Loss: 0.0942, Pixel Loss: 0.0942, Combined Loss: 0.1884, Gradient Norm: 0.1148, Step time: 0.5223 sec
Step 6/66, Charbonnier Loss: 0.0949, Pixel Loss: 0.0949, Combined Loss: 0.1898, Gradient Norm: 0.0810, Step time: 0.5217 sec
Step 7/66, Charbonnier Loss: 0.0942, Pixel Loss: 0.0942, Combined Loss: 0.1884, Gradient Norm: 0.0430, Step time: 0.5221 sec
Step 8/66, Charbonnier Loss: 0.0958, Pixel Loss: 0.0958, Combined Loss: 0.1916, Gradient Norm: 0.0170, Step time: 0.5236 sec
Step 9/66, Charbonnier Loss: 0.0941, Pixel Loss: 0.0941, Combined Loss: 0.1883, Gradient Norm: 0.0459, Step time: 0.5192 sec
Step 10/66, Charbonnier Loss: 0.0951, Pixel Loss: 0.0951, Combined Loss: 0.1902, Gradient Norm: 0.0671, Step time: 0.5211 sec
Step 11/66, Charbonnier Loss: 0.0943, Pixel Loss: 0.0943, Combined Loss: 0.1887, Gradient Norm: 0.0941, Step time: 0.5198 sec
Step 12/66, Charbonnier Loss: 0.0958, Pixel Loss: 0.0958, Combined Loss: 0.1916, Gradient Norm: 0.0862, Step time: 0.5234 sec
Step 13/66, Charbonnier Loss: 0.0943, Pixel Loss: 0.0943, Combined Loss: 0.1885, Gradient Norm: 0.0647, Step time: 0.5202 sec
Step 14/66, Charbonnier Loss: 0.0950, Pixel Loss: 0.0950, Combined Loss: 0.1901, Gradient Norm: 0.0319, Step time: 0.5200 sec
Step 15/66, Charbonnier Loss: 0.0946, Pixel Loss: 0.0946, Combined Loss: 0.1892, Gradient Norm: 0.0408, Step time: 0.5211 sec
Step 16/66, Charbonnier Loss: 0.0952, Pixel Loss: 0.0952, Combined Loss: 0.1903, Gradient Norm: 0.1032, Step time: 0.5234 sec
Step 17/66, Charbonnier Loss: 0.0942, Pixel Loss: 0.0942, Combined Loss: 0.1884, Gradient Norm: 0.1611, Step time: 0.5219 sec
Step 18/66, Charbonnier Loss: 0.0936, Pixel Loss: 0.0936, Combined Loss: 0.1872, Gradient Norm: 0.1970, Step time: 0.5222 sec
Step 19/66, Charbonnier Loss: 0.0959, Pixel Loss: 0.0959, Combined Loss: 0.1918, Gradient Norm: 0.1883, Step time: 0.5186 sec
Step 20/66, Charbonnier Loss: 0.0949, Pixel Loss: 0.0949, Combined Loss: 0.1898, Gradient Norm: 0.1126, Step time: 0.5219 sec
Step 21/66, Charbonnier Loss: 0.0943, Pixel Loss: 0.0943, Combined Loss: 0.1886, Gradient Norm: 0.0243, Step time: 0.5172 sec
Step 22/66, Charbonnier Loss: 0.0946, Pixel Loss: 0.0946, Combined Loss: 0.1892, Gradient Norm: 0.1130, Step time: 0.5191 sec
Step 23/66, Charbonnier Loss: 0.0946, Pixel Loss: 0.0946, Combined Loss: 0.1892, Gradient Norm: 0.1863, Step time: 0.5187 sec
Step 24/66, Charbonnier Loss: 0.0942, Pixel Loss: 0.0942, Combined Loss: 0.1885, Gradient Norm: 0.1902, Step time: 0.5228 sec
Step 25/66, Charbonnier Loss: 0.0939, Pixel Loss: 0.0939, Combined Loss: 0.1878, Gradient Norm: 0.1442, Step time: 0.5182 sec
Step 26/66, Charbonnier Loss: 0.0956, Pixel Loss: 0.0956, Combined Loss: 0.1911, Gradient Norm: 0.0272, Step time: 0.5201 sec
Step 27/66, Charbonnier Loss: 0.0935, Pixel Loss: 0.0935, Combined Loss: 0.1870, Gradient Norm: 0.1364, Step time: 0.5187 sec
Step 28/66, Charbonnier Loss: 0.0949, Pixel Loss: 0.0949, Combined Loss: 0.1897, Gradient Norm: 0.2134, Step time: 0.5178 sec
Step 29/66, Charbonnier Loss: 0.0949, Pixel Loss: 0.0949, Combined Loss: 0.1897, Gradient Norm: 0.2693, Step time: 0.5243 sec
Step 30/66, Charbonnier Loss: 0.0944, Pixel Loss: 0.0944, Combined Loss: 0.1887, Gradient Norm: 0.2522, Step time: 0.5233 sec
Step 31/66, Charbonnier Loss: 0.0946, Pixel Loss: 0.0946, Combined Loss: 0.1893, Gradient Norm: 0.1842, Step time: 0.5231 sec
Step 32/66, Charbonnier Loss: 0.0948, Pixel Loss: 0.0948, Combined Loss: 0.1896, Gradient Norm: 0.1033, Step time: 0.5241 sec
Step 33/66, Charbonnier Loss: 0.0946, Pixel Loss: 0.0946, Combined Loss: 0.1893, Gradient Norm: 0.0495, Step time: 0.5220 sec
Step 34/66, Charbonnier Loss: 0.0938, Pixel Loss: 0.0938, Combined Loss: 0.1876, Gradient Norm: 0.0888, Step time: 0.5217 sec
Step 35/66, Charbonnier Loss: 0.0944, Pixel Loss: 0.0944, Combined Loss: 0.1888, Gradient Norm: 0.1995, Step time: 0.5267 sec
Step 36/66, Charbonnier Loss: 0.0941, Pixel Loss: 0.0941, Combined Loss: 0.1882, Gradient Norm: 0.2772, Step time: 0.5257 sec
Step 37/66, Charbonnier Loss: 0.0940, Pixel Loss: 0.0940, Combined Loss: 0.1880, Gradient Norm: 0.2805, Step time: 0.5253 sec
Step 38/66, Charbonnier Loss: 0.0946, Pixel Loss: 0.0946, Combined Loss: 0.1891, Gradient Norm: 0.3210, Step time: 0.5244 sec
Step 39/66, Charbonnier Loss: 0.0942, Pixel Loss: 0.0942, Combined Loss: 0.1884, Gradient Norm: 0.4069, Step time: 0.5232 sec
Step 40/66, Charbonnier Loss: 0.0942, Pixel Loss: 0.0942, Combined Loss: 0.1883, Gradient Norm: 0.6160, Step time: 0.5233 sec
Step 41/66, Charbonnier Loss: 0.0942, Pixel Loss: 0.0942, Combined Loss: 0.1885, Gradient Norm: 0.8009, Step time: 0.5232 sec
Step 42/66, Charbonnier Loss: 0.0974, Pixel Loss: 0.0974, Combined Loss: 0.1949, Gradient Norm: 1.5143, Step time: 0.5246 sec
Step 43/66, Charbonnier Loss: 0.1023, Pixel Loss: 0.1023, Combined Loss: 0.2045, Gradient Norm: 2.8170, Step time: 0.5229 sec
Step 44/66, Charbonnier Loss: 0.1063, Pixel Loss: 0.1063, Combined Loss: 0.2126, Gradient Norm: 3.2658, Step time: 0.5264 sec
Step 45/66, Charbonnier Loss: 0.1038, Pixel Loss: 0.1038, Combined Loss: 0.2077, Gradient Norm: 2.5577, Step time: 0.5241 sec
Step 46/66, Charbonnier Loss: 0.1009, Pixel Loss: 0.1009, Combined Loss: 0.2018, Gradient Norm: 2.4986, Step time: 0.5250 sec
Step 47/66, Charbonnier Loss: 0.1012, Pixel Loss: 0.1012, Combined Loss: 0.2023, Gradient Norm: 2.6247, Step time: 0.5266 sec
Step 48/66, Charbonnier Loss: 0.0957, Pixel Loss: 0.0957, Combined Loss: 0.1913, Gradient Norm: 0.8349, Step time: 0.5258 sec
Step 49/66, Charbonnier Loss: 0.0969, Pixel Loss: 0.0969, Combined Loss: 0.1939, Gradient Norm: 1.6066, Step time: 0.5243 sec
Step 50/66, Charbonnier Loss: 0.1006, Pixel Loss: 0.1006, Combined Loss: 0.2013, Gradient Norm: 2.4256, Step time: 0.5262 sec
Step 51/66, Charbonnier Loss: 0.2430, Pixel Loss: 0.2430, Combined Loss: 0.4860, Gradient Norm: 7.9360, Step time: 0.5258 sec
Step 52/66, Charbonnier Loss: 0.1006, Pixel Loss: 0.1006, Combined Loss: 0.2012, Gradient Norm: 2.1840, Step time: 0.5244 sec
Step 53/66, Charbonnier Loss: 0.0999, Pixel Loss: 0.0999, Combined Loss: 0.1999, Gradient Norm: 2.0392, Step time: 0.5254 sec
Step 54/66, Charbonnier Loss: 0.1013, Pixel Loss: 0.1013, Combined Loss: 0.2026, Gradient Norm: 2.6424, Step time: 0.5278 sec
Step 55/66, Charbonnier Loss: 0.2865, Pixel Loss: 0.2865, Combined Loss: 0.5731, Gradient Norm: 13.7626, Step time: 0.5244 sec
Step 56/66, Charbonnier Loss: 0.1584, Pixel Loss: 0.1584, Combined Loss: 0.3167, Gradient Norm: 5.6367, Step time: 0.5247 sec
Step 57/66, Charbonnier Loss: 0.1479, Pixel Loss: 0.1479, Combined Loss: 0.2957, Gradient Norm: 5.3995, Step time: 0.5264 sec
Step 58/66, Charbonnier Loss: 0.0965, Pixel Loss: 0.0965, Combined Loss: 0.1931, Gradient Norm: 1.0819, Step time: 0.5307 sec
Step 59/66, Charbonnier Loss: 0.1643, Pixel Loss: 0.1643, Combined Loss: 0.3286, Gradient Norm: 6.7128, Step time: 0.5283 sec
Step 60/66, Charbonnier Loss: 0.1205, Pixel Loss: 0.1205, Combined Loss: 0.2410, Gradient Norm: 4.8344, Step time: 0.5227 sec
Step 61/66, Charbonnier Loss: 0.1229, Pixel Loss: 0.1229, Combined Loss: 0.2458, Gradient Norm: 5.0020, Step time: 0.5232 sec
Step 62/66, Charbonnier Loss: 0.1537, Pixel Loss: 0.1537, Combined Loss: 0.3073, Gradient Norm: 6.3848, Step time: 0.5255 sec
Step 63/66, Charbonnier Loss: 0.1036, Pixel Loss: 0.1036, Combined Loss: 0.2072, Gradient Norm: 2.6864, Step time: 0.5253 sec
Step 64/66, Charbonnier Loss: 0.1266, Pixel Loss: 0.1266, Combined Loss: 0.2532, Gradient Norm: 5.0680, Step time: 0.5256 sec
Step 65/66, Charbonnier Loss: 0.1369, Pixel Loss: 0.1369, Combined Loss: 0.2738, Gradient Norm: 5.5841, Step time: 0.5245 sec
Step 66/66, Charbonnier Loss: 0.0976, Pixel Loss: 0.0976, Combined Loss: 0.1951, Gradient Norm: 0.8117, Step time: 0.2129 sec
Epoch 19 average loss: 0.2134
Validation Loss: 0.1184
Validation PSNR: 15.4055
Validation SSIM: 0.1068
Time taken for epoch 19: 49.6903 seconds
----------
epoch 20/100
Step 1/66, Charbonnier Loss: 0.1183, Pixel Loss: 0.1183, Combined Loss: 0.2367, Gradient Norm: 4.2821, Step time: 0.5186 sec
Step 2/66, Charbonnier Loss: 0.1257, Pixel Loss: 0.1257, Combined Loss: 0.2514, Gradient Norm: 4.7325, Step time: 0.5259 sec
Step 3/66, Charbonnier Loss: 0.1009, Pixel Loss: 0.1009, Combined Loss: 0.2019, Gradient Norm: 2.1395, Step time: 0.5241 sec
Step 4/66, Charbonnier Loss: 0.1014, Pixel Loss: 0.1014, Combined Loss: 0.2028, Gradient Norm: 2.1920, Step time: 0.5248 sec
Step 5/66, Charbonnier Loss: 0.1158, Pixel Loss: 0.1158, Combined Loss: 0.2317, Gradient Norm: 4.0494, Step time: 0.5231 sec
Step 6/66, Charbonnier Loss: 0.1052, Pixel Loss: 0.1052, Combined Loss: 0.2105, Gradient Norm: 2.7183, Step time: 0.5249 sec
Step 7/66, Charbonnier Loss: 0.0956, Pixel Loss: 0.0956, Combined Loss: 0.1912, Gradient Norm: 0.3467, Step time: 0.5249 sec
Step 8/66, Charbonnier Loss: 0.1048, Pixel Loss: 0.1048, Combined Loss: 0.2096, Gradient Norm: 2.6193, Step time: 0.5234 sec
Step 9/66, Charbonnier Loss: 0.1075, Pixel Loss: 0.1075, Combined Loss: 0.2149, Gradient Norm: 2.8677, Step time: 0.5271 sec
Step 10/66, Charbonnier Loss: 0.0982, Pixel Loss: 0.0982, Combined Loss: 0.1964, Gradient Norm: 1.5821, Step time: 0.5236 sec
Step 11/66, Charbonnier Loss: 0.0973, Pixel Loss: 0.0973, Combined Loss: 0.1946, Gradient Norm: 0.8460, Step time: 0.5251 sec
Step 12/66, Charbonnier Loss: 0.1033, Pixel Loss: 0.1033, Combined Loss: 0.2066, Gradient Norm: 2.5360, Step time: 0.5235 sec
Step 13/66, Charbonnier Loss: 0.1012, Pixel Loss: 0.1012, Combined Loss: 0.2024, Gradient Norm: 2.2781, Step time: 0.5227 sec
Step 14/66, Charbonnier Loss: 0.0961, Pixel Loss: 0.0961, Combined Loss: 0.1922, Gradient Norm: 0.6569, Step time: 0.5198 sec
Step 15/66, Charbonnier Loss: 0.0981, Pixel Loss: 0.0981, Combined Loss: 0.1962, Gradient Norm: 1.1456, Step time: 0.5218 sec
Step 16/66, Charbonnier Loss: 0.1015, Pixel Loss: 0.1015, Combined Loss: 0.2030, Gradient Norm: 1.9526, Step time: 0.5207 sec
Step 17/66, Charbonnier Loss: 0.0997, Pixel Loss: 0.0997, Combined Loss: 0.1994, Gradient Norm: 1.5648, Step time: 0.5176 sec
Step 18/66, Charbonnier Loss: 0.0967, Pixel Loss: 0.0967, Combined Loss: 0.1933, Gradient Norm: 0.5020, Step time: 0.5229 sec
Step 19/66, Charbonnier Loss: 0.0970, Pixel Loss: 0.0970, Combined Loss: 0.1939, Gradient Norm: 0.9280, Step time: 0.5282 sec
Step 20/66, Charbonnier Loss: 0.0989, Pixel Loss: 0.0989, Combined Loss: 0.1978, Gradient Norm: 1.6352, Step time: 0.5246 sec
Step 21/66, Charbonnier Loss: 0.0978, Pixel Loss: 0.0978, Combined Loss: 0.1956, Gradient Norm: 1.1896, Step time: 0.5183 sec
Step 22/66, Charbonnier Loss: 0.0952, Pixel Loss: 0.0952, Combined Loss: 0.1904, Gradient Norm: 0.3077, Step time: 0.5200 sec
Step 23/66, Charbonnier Loss: 0.0963, Pixel Loss: 0.0963, Combined Loss: 0.1925, Gradient Norm: 0.7815, Step time: 0.5200 sec
Step 24/66, Charbonnier Loss: 0.0978, Pixel Loss: 0.0978, Combined Loss: 0.1957, Gradient Norm: 1.2277, Step time: 0.5265 sec
Step 25/66, Charbonnier Loss: 0.0962, Pixel Loss: 0.0962, Combined Loss: 0.1925, Gradient Norm: 1.0071, Step time: 0.5232 sec
Step 26/66, Charbonnier Loss: 0.0955, Pixel Loss: 0.0955, Combined Loss: 0.1910, Gradient Norm: 0.2691, Step time: 0.5211 sec
